Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02343,Bacteria+Proteobacteria/Bacteria,"Bacteria (96.43%), Bacteria:Proteobacteria (96.43%), unclassified sequences (3.57%)","Bacteria (98.97%), Bacteria:Proteobacteria (49.48%), Eukaryota (1.03%), Eukaryota:Metazoa (0.52%), Eukaryota:Alveolata (0.52%)",ar9,Alphaproteobacterial sRNA ar9,Gene; sRNA;
RF02344,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.14%), Bacteria:Proteobacteria (52.60%), Eukaryota (1.86%), Eukaryota:Alveolata (0.99%), Eukaryota:Viridiplantae (0.50%), Eukaryota:Metazoa (0.37%)",ar14,Alphaproteobacterial ar14,Gene; sRNA;
RF02345,Bacteria+Proteobacteria/Bacteria,"Bacteria (98.36%), Bacteria:Proteobacteria (98.36%), unclassified sequences (1.64%)","Bacteria (98.81%), Bacteria:Proteobacteria (51.49%), Eukaryota (1.19%), Eukaryota:Viridiplantae (1.19%)",ar15,Alphaproteobacterial ar15,Gene; sRNA;
RF02346,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.31%), Bacteria:Proteobacteria (92.31%), unclassified sequences (7.69%)","Bacteria (98.52%), Bacteria:Proteobacteria (54.81%), Eukaryota (1.48%), Eukaryota:Viridiplantae (0.74%), Eukaryota:Metazoa (0.74%)",ar35,Alphaproteobacterial sRNA ar35,Gene; sRNA;
RF02347,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.44%), Bacteria:Proteobacteria (94.44%), unclassified sequences (5.56%)","Bacteria (99.19%), Bacteria:Proteobacteria (50.40%), Eukaryota (0.81%), Eukaryota:Fungi (0.27%), Eukaryota:Viridiplantae (0.27%), Eukaryota:Metazoa (0.27%)",ar45,Alphaproteobacterial sRNA ar45,Gene; sRNA;
RF02349,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (98.41%), Bacteria:Proteobacteria (57.14%), Eukaryota (1.59%), Eukaryota:Metazoa (0.79%), Eukaryota:Stramenopiles (0.79%)",psRNA2,Proteobacterial sRNA psRNA2,Gene; sRNA;
RF02350,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",psRNA6,Nitrosomonas sRNA psRNA6,Gene; sRNA;
RF02351,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",psRNA14,Proteobacteria sRNA psRNA14,Gene; sRNA;
RF02353,Bacteria+Proteobacteria/Bacteria,"Bacteria (91.67%), Bacteria:Proteobacteria (91.67%), unclassified sequences (8.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (72.73%)",BjrC68,Bradyrhizobiaceae sRNA BjrC68,Gene; sRNA;
RF02354,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (70.83%)",BjrC80,Bradyrhizobiaceae sRNA BjrC80,Gene; sRNA;
RF02355,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), unclassified sequences (6.67%)","Bacteria (98.59%), Bacteria:Proteobacteria (63.38%), Eukaryota (1.41%), Eukaryota:Metazoa (1.41%)",BjrC174,Bradyrhizobiaceae sRNA BjrC174,Gene; sRNA;
RF02356,Bacteria+Proteobacteria/Bacteria,"Bacteria (88.00%), Bacteria:Proteobacteria (88.00%), unclassified sequences (12.00%)","Bacteria (98.55%), Bacteria:Proteobacteria (50.72%), Eukaryota (1.45%), Eukaryota:Viridiplantae (0.72%), Eukaryota:Metazoa (0.36%), Eukaryota:Alveolata (0.36%)",BjrC1505,Alphaproteobacterial sRNA BjrC1505,Gene; sRNA;
RF02369,Bacteria+Proteobacteria/Mixed,"Bacteria (85.71%), Bacteria:Proteobacteria (85.71%), unclassified sequences (14.29%)","Bacteria (60.00%), Bacteria:Proteobacteria (60.00%), Eukaryota (40.00%), Eukaryota:Viridiplantae (40.00%)",h2cR,h2cR sRNA,Gene; sRNA;
RF02372,Bacteria+Proteobacteria,"Bacteria (88.89%), Bacteria:Proteobacteria (88.89%), unclassified sequences (11.11%)","Bacteria (95.65%), Bacteria:Proteobacteria (95.65%), Eukaryota (4.35%), Eukaryota:Metazoa (4.35%)",PyrC_leader,PyrC leader,Cis-reg; leader;
RF02373,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.59%), Bacteria:Proteobacteria (92.59%), unclassified sequences (7.41%)","Bacteria (93.98%), Bacteria:Proteobacteria (66.27%), Eukaryota (6.02%), Eukaryota:Metazoa (4.82%), Eukaryota:Fungi (1.20%)",PyrD_leader,PyrD leader,Cis-reg; leader;
RF02374,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",YenS,Yersinia YenS sRNA,Gene; sRNA;
RF02375,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (75.00%), Bacteria:Proteobacteria (62.50%), Eukaryota (18.75%), Eukaryota:Metazoa (18.75%), Viruses (6.25%)",Aar,Aar sRNA,Gene; sRNA;
RF02401,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.87%), Bacteria:Proteobacteria (92.31%), unclassified sequences (5.13%)","Bacteria (90.91%), Bacteria:Proteobacteria (64.94%), Eukaryota (9.09%), Eukaryota:Metazoa (5.19%), Eukaryota:Viridiplantae (2.60%), Eukaryota:Fungi (1.30%)",ClpQY_promoter,ClpQY promoter,Cis-reg;
RF02404,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P33,Pseudomonas sRNA P33,Gene; sRNA;
RF02405,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (93.02%), Bacteria:Proteobacteria (62.79%), Eukaryota (6.98%), Eukaryota:Viridiplantae (4.65%), Eukaryota:Metazoa (2.33%)",P34,Pseudomonas sRNA P34,Gene; sRNA;
RF02420,Bacteria+Proteobacteria/Bacteria,"Bacteria (90.91%), Bacteria:Proteobacteria (90.91%), unclassified sequences (9.09%)","Bacteria (95.24%), Bacteria:Proteobacteria (55.56%), Eukaryota (4.76%), Eukaryota:Viridiplantae (3.17%), Eukaryota:Fungi (1.59%)",Bp1_162,Burkholderia sRNA Bp1_Cand612_SIPHT,Gene; sRNA;
RF02421,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.86%), Bacteria:Proteobacteria (92.86%), unclassified sequences (7.14%)","Bacteria (97.16%), Bacteria:Proteobacteria (49.43%), Eukaryota (2.84%), Eukaryota:Viridiplantae (2.84%)",Bp1_684,Burkholderia sRNA Bp1_Cand684_SIPHT,Gene; sRNA;
RF02422,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.77%), Bacteria:Proteobacteria (56.45%), Eukaryota (3.23%), Eukaryota:Fungi (1.61%), Eukaryota:Viridiplantae (1.61%)",Bp1_738,Burkholderia sRNA Bp1_Cand738_SIPHT,Gene; sRNA;
RF02423,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.33%), Bacteria:Proteobacteria (93.33%), unclassified sequences (6.67%)","Bacteria (94.03%), Bacteria:Proteobacteria (55.22%), Eukaryota (5.97%), Eukaryota:Fungi (2.99%), Eukaryota:Viridiplantae (2.99%)",Bp1_781,Burkholderia sRNA Bp1_Cand871_SIPHT,Gene; sRNA;
RF02424,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.78%), Bacteria:Proteobacteria (60.00%), Eukaryota (2.22%), Eukaryota:Viridiplantae (2.22%)",Bp2_287,Burkholderia sRNA Bp2_Cand287_SIPHT,Gene; sRNA;
RF02495,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (97.06%), Bacteria:Firmicutes (2.94%)","Bacteria (94.44%), Bacteria:Proteobacteria (88.89%), Eukaryota (5.56%), Bacteria:Firmicutes (5.56%), Eukaryota:Metazoa (5.56%)",ohsC_RNA,Oppression of Hydrophobic ORF by sRNA,Gene; antitoxin;
RF02496,Bacteria+Proteobacteria/Bacteria,"Bacteria (87.88%), Bacteria:Proteobacteria (87.88%), unclassified sequences (12.12%)","Bacteria (99.04%), Bacteria:Proteobacteria (44.02%), Eukaryota (0.96%), Eukaryota:Fungi (0.48%), Eukaryota:Viridiplantae (0.48%)",Atu_At1,Rhizobiales sRNA Atu_At1,Gene; sRNA;
RF02497,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",Atu_C10,Rhizobiales sRNA Atu_C10,Gene; sRNA;
RF02498,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_C3,Rhizobiales sRNA Atu_C3,Gene; sRNA;
RF02499,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_C4,Rhizobiales sRNA Atu_C4,Gene; sRNA;
RF02500,Bacteria+Proteobacteria/Bacteria,"Bacteria (87.50%), Bacteria:Proteobacteria (87.50%), unclassified sequences (12.50%)","Bacteria (98.73%), Bacteria:Proteobacteria (50.32%), Eukaryota (1.27%), Eukaryota:Viridiplantae (0.32%), Eukaryota:Metazoa (0.32%), Eukaryota:Alveolata (0.32%)",Atu_C6,EcpR1,Gene; sRNA;
RF02501,Bacteria+Proteobacteria/Bacteria,"Bacteria (66.67%), Bacteria:Proteobacteria (66.67%), unclassified sequences (33.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (49.12%)",Atu_C7,Rhizobiales sRNA Atu_C7,Gene; sRNA;
RF02502,Bacteria+Proteobacteria/Bacteria,"Bacteria (92.59%), Bacteria:Proteobacteria (92.59%), unclassified sequences (7.41%)","Bacteria (98.35%), Bacteria:Proteobacteria (48.76%), Eukaryota (1.65%), Eukaryota:Alveolata (1.24%), Eukaryota:Metazoa (0.41%)",Atu_C8,Rhizobiales sRNA Atu_C8,Gene; sRNA;
RF02503,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.85%), Bacteria:Proteobacteria (53.76%), Eukaryota (2.15%), Eukaryota:Metazoa (2.15%)",Atu_C9,Rhizobiales sRNA Atu_C9,Gene; sRNA;
RF02504,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (57.14%)",Atu_L1,Rhizobiales sRNA Atu_L1,Gene; sRNA;
RF02505,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Atu_L6,Rhizobiales sRNA Atu_L6,Gene; sRNA;
RF02506,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (53.06%)",Atu_Ti1,Rhizobiales sRNA Atu_Ti1,Gene; sRNA;
RF02507,Mixed/Bacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Other (25.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (75.00%)",Atu_Ti3,Rhizobiales sRNA Atu_Ti3,Gene; sRNA;
RF02508,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (33.33%)",Atu_Ti4,Rhizobiales sRNA Atu_Ti4,Gene; sRNA;
RF02509,Mixed,"Archaea (69.57%), Archaea:Euryarchaeota (69.57%), unclassified sequences (21.74%), Bacteria (8.70%), Bacteria:Firmicutes (8.70%)","Bacteria (53.62%), Archaea (46.38%), Archaea:Euryarchaeota (42.03%), Bacteria:Proteobacteria (23.19%), Bacteria:Firmicutes (18.84%)",PYLIS_2,Pyrrolysine insertion sequence mtbB,Cis-reg;
RF02510,Mixed/Bacteria,"Archaea (43.48%), Bacteria (43.48%), Archaea:Euryarchaeota (43.48%), Bacteria:Firmicutes (39.13%), unclassified sequences (13.04%), Bacteria:Proteobacteria (4.35%)","Bacteria (92.54%), Bacteria:Proteobacteria (45.22%), Bacteria:Firmicutes (11.19%), Archaea (6.06%), Archaea:Euryarchaeota (5.59%), Eukaryota (1.40%), Eukaryota:Metazoa (0.70%), Eukaryota:Alveolata (0.70%)",PYLIS_3,Pyrrolysine insertion sequence mttB,Cis-reg;
RF02514,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (92.31%), Bacteria:Cyanobacteria (7.69%)","Bacteria (71.58%), Eukaryota (27.72%), Eukaryota:Fungi (21.21%), Bacteria:Proteobacteria (20.30%), Bacteria:Actinobacteria (11.43%), Eukaryota:Viridiplantae (4.11%), Bacteria:Firmicutes (3.91%), Bacteria:Cyanobacteria (1.97%), Bacteria:Bacteroidetes (1.31%), Eukaryota:Metazoa (0.81%), Archaea (0.69%), Eukaryota:Stramenopiles (0.54%), Archaea:Euryarchaeota (0.48%), Eukaryota:Alveolata (0.10%), Archaea:Crenarchaeota (0.06%), Archaea:Thaumarchaeota (0.04%), Viruses (0.02%), Eukaryota:Amoebozoa (0.02%)",5_ureB_sRNA,5' ureB small RNA,Gene; sRNA;
RF02515,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,AfaR,AfaR small RNA,Gene; sRNA;
RF02523,Bacteria+Proteobacteria/Bacteria,"Bacteria (81.25%), Bacteria:Proteobacteria (81.25%), unclassified sequences (18.75%)","Bacteria (91.38%), Bacteria:Proteobacteria (60.34%), Eukaryota (8.62%), Eukaryota:Metazoa (6.90%), Eukaryota:Viridiplantae (1.72%)",ROSE_3,Repression of heat shock gene expression (ROSE) element,Cis-reg; thermoregulator;
RF02537,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",TarA,Vibrio ToxT activated RNA TarA,Gene; sRNA;
RF02538,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",TarB,Vibrio ToxT activated RNA TarB,Gene; sRNA;
RF02541,Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (13.73%), Bacteria:Firmicutes (12.75%), Bacteria:Actinobacteria (3.92%), Bacteria:Bacteroidetes (3.92%), Bacteria:Cyanobacteria (0.98%)","Eukaryota (52.34%), Bacteria (47.63%), Eukaryota:Viridiplantae (32.96%), Eukaryota:Metazoa (14.17%), Bacteria:Proteobacteria (9.25%), Bacteria:Firmicutes (8.98%), Bacteria:Actinobacteria (6.05%), Eukaryota:Fungi (2.80%), Bacteria:Bacteroidetes (2.09%), Eukaryota:Stramenopiles (1.08%), Eukaryota:Alveolata (0.74%), Bacteria:Cyanobacteria (0.47%), Archaea (0.03%), Archaea:Euryarchaeota (0.02%), Viruses (0.01%), Archaea:Crenarchaeota (0.01%)",LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA,Gene; rRNA;
RF02550,Mixed/Bacteria+Proteobacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), Other (25.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",RnaG,RnaG sRNA,Gene; sRNA;
RF02551,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.45%), Bacteria:Proteobacteria (72.73%), Eukaryota (4.55%), Eukaryota:Metazoa (4.55%)",DapZ,ABC transporter regulator,Cis-reg;
RF02552,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.70%)",RcsR1,RcsR1 sRNA,Gene; sRNA;
RF02553,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.60%), Bacteria:Proteobacteria (42.40%), Eukaryota (2.40%), Bacteria:Bacteroidetes (1.60%), Eukaryota:Metazoa (1.60%), Eukaryota:Viridiplantae (0.80%)",YrlA,Y RNA-like,Gene; sRNA;
RF02557,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR1,Coxiella burnetii sRNA 1,Gene; sRNA;
RF02558,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR2,Coxiella burnetii sRNA 2,Gene; antisense;
RF02559,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR4,Coxiella burnetii sRNA 4,Gene; antisense;
RF02560,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR9,Coxiella burnetii sRNA 9,Gene; antisense;
RF02561,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR12,Coxiella burnetii sRNA 12,Gene; sRNA;
RF02562,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR14,Coxiella burnetii sRNA 14,Gene; sRNA;
RF02563,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CbSR3,Coxiella burnetii sRNA 3,Gene; antisense;
RF02564,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.52%), Bacteria:Proteobacteria (95.17%), Eukaryota (4.48%), Eukaryota:Metazoa (4.48%)",naRNA4,Nucleoid-associated noncoding RNA 4 (CssrE),Gene; sRNA;
RF02565,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",YrlB,Y RNA-like,Gene; sRNA;
RF02567,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Va-907,Vibrio alginolyticus sRNA 907,Gene; sRNA;
RF02568,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,UptR,Escherichia coli small RNA (uptR) gene,Gene; sRNA;
RF02570,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BM-sr0117,Brucella melitensis small RNA 0117,Gene; sRNA;
RF02572,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",babR_5UTR,Brucella babR 5'UTR,Cis-reg;
RF02574,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (50.00%), Eukaryota (50.00%), Bacteria:Proteobacteria (50.00%), Eukaryota:Metazoa (50.00%)",Ricks_sRNA10,Rickettsia sRNA 10,Gene; sRNA;
RF02597,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",shuA_thermo,shuA/chuA 5' UTR thermoregulator,Cis-reg; thermoregulator;
RF02599,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BASRCI408,Brucella sRNA CI408,Gene; sRNA;
RF02600,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (52.94%)",BASRCI27,Brucella sRNA CI27,Gene; sRNA;
RF02601,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BASRCI337,Brucella sRNA CI337,Gene; sRNA;
RF02602,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BASRCI414,Brucella sRNA CI414,Gene; sRNA;
RF02603,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BASRCII26,Brucella sRNA CII26,Gene; sRNA;
RF02604,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BASRCI153,Brucella sRNA CI153,Gene; sRNA;
RF02606,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (84.62%), Bacteria:Proteobacteria (76.92%), Eukaryota (7.69%), Viruses (7.69%), Eukaryota:Metazoa (7.69%)",AbsR28,Acinetobacter sRNA 28,Gene; sRNA;
RF02607,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (50.00%), Viruses (50.00%), Bacteria:Proteobacteria (50.00%)",AbsR25,Acinetobacter sRNA 25,Gene; sRNA;
RF02608,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (83.33%), Bacteria:Proteobacteria (66.67%), Eukaryota (8.33%), Viruses (8.33%), Eukaryota:Metazoa (8.33%)",AbsR11,Acinetobacter sRNA 11,Gene; sRNA;
RF02609,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0602,Brucella sRNA 0602,Gene; sRNA;
RF02610,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0709,Brucella sRNA 0709,Gene; sRNA;
RF02611,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0653,Brucella sRNA 0653,Gene; sRNA;
RF02612,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR1350,Brucella sRNA 1350,Gene; sRNA;
RF02613,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0739,Brucella sRNA 0739,Gene; sRNA;
RF02614,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR1073,Brucella sRNA 1073,Gene; sRNA;
RF02615,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSR0626,Brucella sRNA 0626,Gene; sRNA;
RF02619,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc115,Brucella sRNA 115,Gene; sRNA;
RF02620,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc119,Brucella sRNA 119,Gene; sRNA;
RF02621,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc120,Brucella sRNA 120,Gene; sRNA;
RF02622,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc121,Brucella sRNA 121,Gene; sRNA;
RF02623,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc140,Brucella sRNA 140,Gene; sRNA;
RF02624,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",BSnc150,Brucella sRNA 150,Gene; sRNA;
RF02625,Bacteria+Proteobacteria/Eukaryota+Metazoa,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Eukaryota (100.00%), Eukaryota:Metazoa (97.47%), Eukaryota:Viridiplantae (1.69%), Eukaryota:Fungi (0.42%), Eukaryota:Alveolata (0.42%)",WsnRNA46,Wolbachia sRNA 46,Gene; sRNA;
RF02627,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Ssr1,Shigella small RNA 1,Gene; sRNA;
RF02628,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.31%), Bacteria:Proteobacteria (42.31%), Eukaryota (7.69%), Eukaryota:Metazoa (7.69%)",Hrs1,Hfq-regulated sRNA 1,Gene; sRNA;
RF02629,Bacteria+Proteobacteria/No Data,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",No Data,RmaA,Regulator of motility and amylovoran A,Gene; sRNA;
RF02630,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Hrs12,Hfq-regulated sRNA 12,Gene; sRNA;
RF02631,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Hrs13,Hfq-regulated sRNA 13,Gene; sRNA;
RF02632,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Hrs10,Hfq-regulated sRNA 10,Gene; sRNA;
RF02633,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",Hrs21,Hfq-regulated sRNA 21,Gene; sRNA;
RF02645,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (56.93%)",Cis2_sRNA,Ruegeria cis2 sRNA,Gene; sRNA;
